Purpose Code,Revised Purpose Code,diff purp code,Collateral Code,Revised Collateral Code,diff coll code,purp/coll diff,Property Type,Net Operating Income,Annual Debt Service,Appraised Value,SWAP?,State,Bank,Team,Region,Original             Balance,Net Current Balance,Unused Commitment,Open   Date,Date Maturity,Interest Rate,Guarantor?,Risk Code,Relationship ID,Division
62,62,match,1,1,match,match/match,Other,,,,,PA,FB,MOWERY,CPA,"450,000.00 ","150,000.00 ","300,000.00 ",05/31/95,12/31/79,4.25%,YES,5,9532,
62,61,diff,3800,3800,match,diff/match,Retail,,,,,PA,FB,MOWERY,CPA,"625,000.00 ","316,081.03 ",0.00 ,05/07/14,12/07/20,4.50%,YES,7,11068,
62,62,match,3800,3800,match,match/match,Retail,,,,,PA,FB,MOWERY,CPA,"2,000,000.00 ","1,775,013.75 ","224,986.25 ",05/01/13,12/31/79,5.75%,YES,7,11068,
62,62,match,1,1,match,match/match,Retail,,,,,PA,FB,MOWERY,CPA,"1,000,000.00 ","319,000.00 ","681,000.00 ",04/15/15,12/31/79,4.25%,YES,4,,
62,62,match,3800,3800,match,match/match,Other,,,,,PA,FB,MOWERY,CPA,"50,000.00 ",0.00 ,"50,000.00 ",04/07/88,12/31/79,5.00%,no,4,8483,
62,62,match,1,1,match,match/match,Multifamily,,,,,PA,FB,MOWERY,CPA,"2,500,000.00 ","563,339.71 ","1,936,660.29 ",02/21/90,12/31/79,3.59%,no,5,8248,
62,72,diff,8200,8200,match,diff/match,Other,,,,,NJ,FBNJ,ROARK,NJ,"445,799.09 ","442,928.60 ",0.00 ,12/18/06,10/18/27,4.92%,no,6 ,11448,
62,62,match,5500,8608,diff,match/diff,Multifamily,,,,,NJ,FBNJ,ROARK,NJ,"11,440,500.00 ","10,520,093.92 ","920,406.08 ",01/27/16,10/01/26,4.80%,YES,5 ,19577,
62,62,match,8415,8415,match,match/match,Special Purpose,,,,,NJ,FBNJ,ROARK,NJ,"450,000.00 ","435,224.61 ","14,775.39 ",12/13/06,12/31/79,5.25%,YES,5 ,7195,
62,72,diff,8606,8613,diff,diff/diff,Homebuilder,,,,,NJ,FBNJ,ROARK,NJ,"200,000.00 ","175,056.00 ","24,944.00 ",12/06/07,12/31/79,5.25%,YES,6 ,11448,
62,62,match,8405,8405,match,match/match,Retail,,,,,NJ,FBNJ,ROARK,NJ,"500,000.00 ",0.00 ,"500,000.00 ",08/20/10,12/31/79,4.75%,YES,5 ,14468,
62,62,match,5500,5500,match,match/match,Other,,,,,NJ,FBNJ,ROARK,NJ,"4,000,000.00 ","538,298.35 ",0.00 ,04/12/05,11/15/18,5.75%,YES,W,6826,
62,72,diff,8200,8200,match,diff/match,Other,,,,,NJ,FBNJ,ROARK,NJ,"348,700.00 ","277,607.97 ",0.00 ,05/28/04,10/06/28,4.50%,no,5 ,,
62,62,match,8405,8405,match,match/match,Retail,,,,,NJ,FBNJ,ROARK,NJ,"3,000,000.00 ","600,000.00 ","2,400,000.00 ",03/24/10,12/31/79,4.25%,YES,5 ,7354,
62,62,match,8401,8401,match,match/match,Office,,,,,NJ,FBNJ,ROARK,NJ,"1,000,000.00 ","550,000.00 ","450,000.00 ",03/10/11,12/31/79,4.25%,YES,5 ,5360,
62,62,match,3100,3100,match,match/match,Other,,,,,NJ,FBNJ,ROARK,NJ,"400,000.00 ","289,452.73 ","110,547.27 ",06/08/04,12/31/79,5.25%,YES,5 ,5522,
62,62,match,1,1,match,match/match,Other,,,,,NJ,FBNJ,ROARK,NJ,"25,000.00 ",0.00 ,"25,000.00 ",04/29/15,12/31/79,5.25%,no,4 ,717,
62,62,match,8401,8401,match,match/match,Office,,,,,NJ,FBNJ,ROARK,NJ,"650,000.00 ","520,027.22 ",0.00 ,09/18/03,11/01/31,4.50%,YES,6 ,2026,
62,62,match,3800,3800,match,match/match,Other,,,,,NJ,FBNJ,ROARK,NJ,"50,000.00 ","37,878.62 ","12,121.38 ",07/22/05,12/31/79,5.75%,YES,6 ,7337,
62,62,match,3800,3800,match,match/match,Other,,,,,NJ,FBNJ,ROARK,NJ,"158,000.00 ","65,626.23 ",0.00 ,03/21/14,03/21/20,5.00%,no,6 ,7337,
62,62,match,8200,8200,match,match/match,Other,,,,,NJ,FBNJ,ROARK,NJ,"200,000.00 ",0.00 ,"200,000.00 ",05/08/07,12/31/79,5.25%,no,5 ,662,
62,62,match,8200,8200,match,match/match,Other,,,,,NJ,FBNJ,ROARK,NJ,"2,000,000.00 ","873,905.82 ","1,126,094.18 ",05/31/01,12/31/79,4.75%,YES,5 ,7273,
62,62,match,3800,3800,match,match/match,Other,,,,,NJ,FBNJ,ROARK,NJ,"500,000.00 ","476,204.30 ","23,795.70 ",02/09/06,12/31/79,4.75%,YES,6 ,6932,
62,72,diff,3800,3800,match,diff/match,Homebuilder,,,,,NJ,FBNJ,ROARK,NJ,"500,000.00 ","135,000.00 ","365,000.00 ",01/25/17,12/31/79,5.00%,YES,5 ,23881,
62,93,diff,5300,8605,diff,diff/diff,Retail,,,,,NJ,FBNJ,ROARK,NJ,"52,000.00 ","48,374.57 ",0.00 ,01/09/15,04/09/38,4.25%,YES,4 ,717,
62,71,diff,8405,8401,diff,diff/diff,Office,,,,,NJ,FBNJ,ROARK,NJ,"50,000.00 ","44,581.69 ","5,418.31 ",06/13/07,12/31/79,5.25%,YES,5 ,1339,
62,62,match,8200,8200,match,match/match,Other,,,,,NJ,FBNJ,ROARK,NJ,"50,000.00 ","40,000.00 ","10,000.00 ",06/02/14,12/31/79,5.50%,YES,5 ,5409,
61,71,diff,8415,8405,diff,diff/diff,Retail,,,,,PA,FB,MOWERY,CPA,"750,000.00 ","180,307.95 ",0.00 ,08/28/06,12/01/31,5.25%,YES,5,11723,
61,71,diff,8604,8300,diff,diff/diff,Multifamily,,,,,PA,FB,MOWERY,CPA,"103,000.00 ",0.00 ,"103,000.00 ",07/11/16,06/15/26,4.00%,no,4,5163,
61,71,diff,8604,8300,diff,diff/diff,Multifamily,,,,,PA,FB,MOWERY,CPA,"1,000,000.00 ","778,790.17 ",0.00 ,10/11/11,11/11/31,4.00%,YES,4,5163,
61,93,diff,8800,8415,diff,diff/diff,Special Purpose,,,,,PA,LAB,KIRK,SEPA,"75,000.00 ","67,919.71 ",0.00 ,12/31/07,10/31/17,5.00%,YES,W,2257,
61,62,diff,4100,4100,match,diff/match,Other,,,,,PA,LAB,KIRK,SEPA,"150,000.00 ","143,499.48 ","6,500.52 ",01/12/06,12/31/79,5.50%,YES,5 ,4099,
61,62,diff,8200,8613,diff,diff/diff,Homebuilder,,,,,PA,LAB,KIRK,SEPA,"150,000.00 ","149,684.69 ",0.00 ,03/30/10,12/31/79,5.50%,YES,5 ,2180,
61,61,match,3800,3800,match,match/match,Other,,,,,PA,LAB,KIRK,SEPA,"254,784.12 ","175,164.16 ",0.00 ,03/31/16,03/30/21,3.75%,YES,4 ,9504,
61,,diff,3300,,diff,diff/diff,Other,,,,,DE,FB,ROARK,DMV,"195,000.00 ","149,767.26 ",0.00 ,11/17/16,11/17/21,3.85%,YES,5,22896,
61,61,match,3800,8613,diff,match/diff,Homebuilder,,,,,PA,FB,MOWERY,CPA,"66,416.00 ",0.00 ,0.00 ,10/10/12,10/10/17,4.95%,YES,4,9690,
61,61,match,3800,8613,diff,match/diff,Homebuilder,,,,,PA,FB,MOWERY,CPA,"26,288.00 ","2,462.48 ",0.00 ,03/28/13,03/28/18,4.70%,YES,4,9690,
61,61,match,3800,8613,diff,match/diff,Homebuilder,,,,,PA,FB,MOWERY,CPA,"21,042.42 ","2,682.23 ",0.00 ,06/14/13,06/14/18,4.70%,YES,4,9690,
61,61,match,3800,8613,diff,match/diff,Homebuilder,,,,,PA,FB,MOWERY,CPA,"23,464.16 ","3,908.58 ",0.00 ,08/16/13,08/16/18,4.70%,YES,4,9690,
61,61,match,3800,8613,diff,match/diff,Homebuilder,,,,,PA,FB,MOWERY,CPA,"35,681.59 ","7,198.19 ",0.00 ,09/27/13,09/27/18,4.70%,YES,4,9690,
61,61,match,3800,8613,diff,match/diff,Homebuilder,,,,,PA,FB,MOWERY,CPA,"30,952.00 ","11,625.74 ",0.00 ,12/03/15,12/03/18,3.95%,YES,4,9690,
61,61,match,3800,8613,diff,match/diff,Homebuilder,,,,,PA,FB,MOWERY,CPA,"46,216.00 ","25,909.08 ",0.00 ,07/15/15,07/15/20,4.25%,YES,4,9690,
61,61,match,3800,8613,diff,match/diff,Homebuilder,,,,,PA,FB,MOWERY,CPA,"44,944.00 ","25,929.02 ",0.00 ,07/28/15,07/28/20,4.25%,YES,4,9690,
61,61,match,3800,8613,diff,match/diff,Homebuilder,,,,,PA,FB,MOWERY,CPA,"22,755.55 ","13,416.52 ",0.00 ,09/14/15,09/14/20,4.25%,YES,4,9690,
61,61,match,3800,8613,diff,match/diff,Homebuilder,,,,,PA,FB,MOWERY,CPA,"21,200.00 ","21,200.00 ",0.00 ,11/21/17,11/21/20,4.79%,YES,4,9690,
61,61,match,3800,8613,diff,match/diff,Homebuilder,,,,,PA,FB,MOWERY,CPA,"29,680.00 ","23,353.05 ",0.00 ,09/02/16,09/02/21,4.50%,YES,4,9690,
61,61,match,3300,8613,diff,match/diff,Homebuilder,,,,,PA,FB,MOWERY,CPA,"31,206.40 ","25,412.55 ",0.00 ,10/28/16,10/28/21,4.50%,YES,4,9690,
61,61,match,3800,8613,diff,match/diff,Homebuilder,,,,,PA,FB,MOWERY,CPA,"40,404.00 ","37,952.95 ",0.00 ,06/23/17,06/23/22,4.57%,YES,4,9690,
61,61,match,3800,3800,match,match/match,Other,,,,,PA,FB,MOWERY,CPA,"1,000,000.00 ",0.00 ,0.00 ,12/15/11,12/15/16,4.25%,YES,4,8932,Delaware National Retail Summary
61,61,match,4100,4100,match,match/match,Other,,,,,NJ,FBNJ,ROARK,NJ,"78,000.00 ","37,618.92 ",0.00 ,04/06/15,04/06/20,4.75%,YES,W,5539,Delaware National Retail Summary
61,71,diff,8604,8406,diff,diff/diff,Industrial,,,,,NJ,FBNJ,ROARK,NJ,"125,000.00 ","37,343.58 ",0.00 ,04/01/10,04/01/20,6.25%,YES,5 ,7174,Delaware National Retail Summary
61,71,diff,8405,8401,diff,diff/diff,Office,,,,,NJ,FBNJ,ROARK,NJ,"320,000.00 ","200,940.20 ",0.00 ,06/13/07,07/01/27,5.75%,YES,5 ,1339,Delaware National Retail Summary
37,81,diff,8613,8613,match,diff/match,Homebuilder,,,,,MD,TCB,WOOD,DMV,"2,000,000.00 ","281,147.73 ","1,718,852.27 ",05/31/17,05/31/18,4.21%,YES,4 ,13293,Delaware National Retail Summary
37,72,diff,8604,8613,diff,diff/diff,Homebuilder,,,,,MD,TCB,WOOD,DMV,"2,000,000.00 ",0.00 ,"2,000,000.00 ",03/31/17,03/31/18,3.99%,YES,4 ,31716,Delaware National Retail Summary
37,62,diff,1,1,match,diff/match,Retail,,,,,MD,TCB,WOOD,DMV,"200,000.00 ","176,471.99 ",0.00 ,01/20/17,01/20/20,3.59%,YES,5 ,24115,Delaware National Retail Summary
37,71,diff,8607,8405,diff,diff/diff,Retail,,,,,MD,TCB,WOOD,DMV,"3,424,960.00 ","2,039,703.36 ","1,385,256.64 ",03/22/17,03/22/24,3.81%,YES,5 ,24035,Delaware National Retail Summary
37,83,diff,8608,8608,match,diff/match,Multifamily,,,,,MD,TCB,WOOD,DMV,"6,625,000.00 ","3,518,868.38 ","3,106,131.62 ",09/29/17,09/29/22,3.50%,YES,5 ,27404,Delaware National Retail Summary
37,84,diff,8607,8405,diff,diff/diff,Retail,,,,,MD,TCB,WOOD,DMV,"11,500,000.00 ","9,085,749.85 ","2,414,250.15 ",04/30/15,04/30/20,3.49%,YES,5 ,18657,Delaware National Retail Summary
37,72,diff,8606,8613,diff,diff/diff,Homebuilder,,,,,MD,TCB,WOOD,DMV,"5,250,000.00 ",0.00 ,"5,250,000.00 ",04/24/02,09/15/18,3.75%,YES,W,13323,Delaware National Retail Summary
37,71,diff,8607,8406,diff,diff/diff,Industrial,,,,,MD,TCB,WOOD,DMV,"10,900,000.00 ","10,657,195.08 ","241,798.29 ",04/20/15,04/20/23,3.49%,YES,5 ,,Delaware National Retail Summary
37,83,diff,8607,8607,match,diff/match,Self Storage,,,,,MD,TCB,WOOD,DMV,"15,700,000.00 ","14,888,537.32 ","811,462.68 ",06/14/16,06/14/24,3.74%,YES,5 ,17825,Delaware National Retail Summary
36,71,diff,8422,8405,diff,diff/diff,Retail,,,,,MD,TCB,WOOD,DMV,"5,315,000.00 ","5,159,652.14 ",0.00 ,07/30/07,10/04/19,4.57%,YES,5 ,13750,Delaware National Retail Summary
36,83,diff,8612,8612,match,diff/match,Retail,,,,,MD,TCB,WOOD,DMV,"2,925,000.00 ","1,384,013.28 ","1,540,986.72 ",06/09/17,06/09/22,4.03%,YES,5 ,26016,Delaware National Retail Summary
36,72,diff,8606,8300,diff,diff/diff,Multifamily,,,,,MD,TCB,WOOD,DMV,"400,000.00 ","318,005.03 ","4,600.00 ",05/18/05,12/12/26,4.20%,YES,4 ,13293,Delaware National Retail Summary
35,71,diff,8401,8406,diff,diff/diff,Industrial,,,,,MD,TCB,WOOD,DMV,"1,012,000.00 ","923,309.83 ",0.00 ,10/30/07,04/30/20,3.72%,YES,5 ,14664,Delaware National Retail Summary
35,71,diff,8408,8401,diff,diff/diff,Industrial,,,,,MD,TCB,WOOD,DMV,"600,000.00 ","562,185.62 ",0.00 ,12/16/15,12/16/22,4.23%,YES,5 ,20802,Delaware National Retail Summary
35,71,diff,8401,8401,match,diff/match,Office,,,,,MD,TCB,WOOD,DMV,"4,600,000.00 ","3,997,608.17 ",0.00 ,09/19/02,07/06/19,4.75%,YES,4 ,14376,Delaware National Retail Summary
35,71,diff,8404,8406,diff,diff/diff,Industrial,,,,,MD,TCB,WOOD,DMV,"9,500,000.00 ","8,455,940.52 ",0.00 ,06/07/13,07/07/23,3.95%,YES,5 ,14739,Delaware National Retail Summary
35,71,diff,8402,8402,match,diff/match,Hospitality,,,,,MD,TCB,WOOD,DMV,"5,000,000.00 ","4,329,255.36 ",0.00 ,10/01/13,10/01/18,4.75%,YES,4 ,12328,Delaware National Retail Summary
35,71,diff,8402,8402,match,diff/match,Hospitality,,,,,MD,TCB,WOOD,DMV,"8,500,000.00 ","7,900,424.73 ",0.00 ,08/15/13,08/07/20,4.75%,YES,4 ,12328,Delaware National Retail Summary
35,71,diff,8419,8401,diff,diff/diff,Office,,,,,MD,TCB,WOOD,DMV,"3,500,000.00 ","3,252,732.60 ",0.00 ,08/19/13,08/19/18,3.65%,YES,4 ,16489,Delaware National Retail Summary
35,71,diff,8300,8300,match,diff/match,Multifamily,,,,,MD,TCB,WOOD,DMV,"5,550,000.00 ","5,335,382.43 ",0.00 ,04/08/16,04/08/26,3.82%,YES,4 ,13750,Delaware National Retail Summary
35,71,diff,8405,8405,match,diff/match,Retail,,,,,MD,TCB,WOOD,DMV,"960,000.00 ","869,459.37 ","13,516.16 ",12/28/09,02/28/21,3.66%,YES,4 ,14664,Delaware National Retail Summary
35,71,diff,8401,8401,match,diff/match,Office,,,,,MD,TCB,WOOD,DMV,"4,233,000.00 ","3,804,445.87 ",0.00 ,08/29/13,08/29/23,4.25%,no,4 ,16481,Delaware National Retail Summary
35,71,diff,8401,8401,match,diff/match,Office,,,,,MD,TCB,WOOD,DMV,"2,000,000.00 ","2,000,000.00 ",0.00 ,12/29/11,01/15/19,4.85%,YES,4 ,12328,Delaware National Retail Summary
35,72,diff,8200,8300,diff,diff/diff,Homebuilder,,,,,MD,TCB,WOOD,DMV,"724,000.00 ","606,170.41 ",0.00 ,02/21/06,12/15/23,4.75%,YES,4 ,13110,Delaware National Retail Summary
35,72,diff,8200,8300,diff,diff/diff,Homebuilder,,,,,MD,TCB,WOOD,DMV,"435,634.75 ","378,910.45 ",0.00 ,04/30/10,12/15/23,4.75%,no,4 ,13110,Delaware National Retail Summary
35,72,diff,8200,8300,diff,diff/diff,Homebuilder,,,,,MD,TCB,WOOD,DMV,"546,690.23 ","366,937.45 ",0.00 ,05/14/10,12/15/23,4.75%,no,4 ,13110,Delaware National Retail Summary
35,72,diff,8200,8300,diff,diff/diff,Homebuilder,,,,,MD,TCB,WOOD,DMV,"426,400.00 ","360,691.00 ",0.00 ,05/14/10,12/15/23,4.75%,no,4 ,13110,Delaware National Retail Summary
35,72,diff,8200,8300,diff,diff/diff,Homebuilder,,,,,MD,TCB,WOOD,DMV,"426,400.00 ","360,974.08 ",0.00 ,05/14/10,12/15/23,4.75%,no,4 ,13110,Delaware National Retail Summary
35,72,diff,8200,8300,diff,diff/diff,Homebuilder,,,,,MD,TCB,WOOD,DMV,"435,107.68 ","370,940.32 ",0.00 ,05/14/10,12/15/23,4.75%,no,4 ,13110,Delaware National Retail Summary
35,72,diff,8200,8300,diff,diff/diff,Homebuilder,,,,,MD,TCB,WOOD,DMV,"435,107.68 ","370,940.33 ",0.00 ,05/14/10,12/15/23,4.75%,no,4 ,13110,Delaware National Retail Summary
35,72,diff,8200,8300,diff,diff/diff,Homebuilder,,,,,MD,TCB,WOOD,DMV,"435,107.68 ","370,034.37 ",0.00 ,05/14/10,12/15/23,4.75%,no,4 ,13110,Delaware National Retail Summary
35,35,match,8401,8401,match,match/match,Office,,,,,MD,TCB,WOOD,DMV,"2,279,132.00 ","2,077,151.05 ",0.00 ,10/10/13,10/10/23,5.22%,YES,4 ,13087,Delaware National Retail Summary
35,71,diff,8422,8405,diff,diff/diff,Retail,,,,,MD,TCB,WOOD,DMV,"7,200,000.00 ","6,455,309.93 ",0.00 ,07/29/13,07/29/23,4.25%,YES,4 ,16196,Delaware National Retail Summary
35,71,diff,8405,8405,match,diff/match,Retail,,,,,MD,TCB,WOOD,DMV,"3,150,000.00 ","2,776,408.33 ",0.00 ,09/03/13,11/01/23,4.00%,YES,4 ,13293,Delaware National Retail Summary
35,71,diff,8405,8405,match,diff/match,Retail,,,,,MD,TCB,WOOD,DMV,"800,000.00 ","697,144.73 ",0.00 ,10/23/13,10/23/23,5.19%,YES,4 ,13087,Delaware National Retail Summary
35,71,diff,8405,8405,match,diff/match,Retail,,,,,MD,TCB,WOOD,DMV,"1,000,000.00 ","407,088.21 ",0.00 ,05/24/02,02/15/24,4.87%,YES,5 ,13740,Delaware National Retail Summary
35,71,diff,8402,8402,match,diff/match,Hospitality,,,,,MD,TCB,WOOD,DMV,"9,750,000.00 ","7,638,253.01 ",0.00 ,02/20/07,05/21/20,4.25%,YES,5 ,4971,Delaware National Retail Summary
35,71,diff,8401,8401,match,diff/match,Office,,,,,MD,TCB,WOOD,DMV,"937,500.00 ","890,647.49 ",0.00 ,08/19/15,08/19/25,4.60%,YES,4 ,4805,Lancaster Division
35,71,diff,8300,8300,match,diff/match,Multifamily,,,,,MD,TCB,WOOD,DMV,"1,090,000.00 ","675,378.50 ",0.00 ,03/07/06,05/15/23,3.80%,no,W,12014,Delaware National Retail Summary
35,71,diff,8415,8300,diff,diff/diff,Multifamily,,,,,MD,TCB,WOOD,DMV,"870,000.00 ","529,489.86 ",0.00 ,04/15/05,05/15/23,3.80%,YES,W,12014,Delaware National Retail Summary
35,71,diff,8415,8300,diff,diff/diff,Multifamily,,,,,MD,TCB,WOOD,DMV,"1,400,000.00 ","869,539.84 ",0.00 ,04/11/06,05/15/23,3.80%,YES,W,12014,Delaware National Retail Summary
35,71,diff,8422,8405,diff,diff/diff,Retail,,,,,MD,TCB,WOOD,DMV,"5,500,000.00 ","4,882,571.13 ",0.00 ,06/25/13,06/25/23,3.95%,no,5 ,16202,Delaware National Retail Summary
35,71,diff,8422,8405,diff,diff/diff,Retail,,,,,MD,TCB,WOOD,DMV,"1,000,000.00 ","961,164.60 ",0.00 ,05/05/16,06/25/23,4.01%,YES,5 ,16202,Delaware National Retail Summary
35,71,diff,8300,8300,match,diff/match,Multifamily,,,,,MD,TCB,WOOD,DMV,"990,000.00 ","571,608.82 ",0.00 ,05/15/03,05/15/23,3.80%,YES,6 ,12014,Delaware National Retail Summary
35,71,diff,8401,8300,diff,diff/diff,Multifamily,,,,,MD,TCB,WOOD,DMV,"1,300,000.00 ","787,443.93 ",0.00 ,04/05/05,05/15/23,3.80%,YES,6 ,12014,Delaware National Retail Summary
35,71,diff,8300,8300,match,diff/match,Multifamily,,,,,MD,TCB,WOOD,DMV,"1,312,500.00 ","1,028,630.10 ",0.00 ,10/16/13,10/16/18,3.92%,no,W,12014,Delaware National Retail Summary
35,71,diff,8403,8405,diff,diff/diff,Retail,,,,,MD,TCB,WOOD,DMV,"735,146.75 ","464,240.01 ",0.00 ,05/09/06,04/15/19,4.75%,YES,5 ,5775,Delaware National Retail Summary
35,71,diff,8403,8405,diff,diff/diff,Retail,,,,,MD,TCB,WOOD,DMV,"173,134.16 ","49,468.28 ",0.00 ,05/09/06,04/15/19,4.75%,YES,5 ,5775,Delaware National Retail Summary
35,83,diff,8419,8401,diff,diff/diff,Office,,,,,MD,TCB,WOOD,DMV,"971,961.40 ","850,122.99 ",0.00 ,11/18/13,02/18/22,4.31%,YES,5 ,13721,Delaware National Retail Summary
35,71,diff,8401,8401,match,diff/match,Office,,,,,MD,TCB,WOOD,DMV,"7,132,336.00 ","6,363,427.64 ",0.00 ,09/16/13,04/12/23,3.95%,no,5 ,13807,Delaware National Retail Summary
32,71,diff,8608,8608,match,diff/match,Multifamily,,,,,MD,TCB,WOOD,DMV,"11,325,000.00 ","9,787,971.23 ","1,537,028.77 ",10/31/16,10/31/21,3.49%,YES,5 ,23770,Delaware National Retail Summary
32,90,diff,8604,8604,match,diff/match,Homebuilder,,,,,MD,TCB,WOOD,DMV,"1,739,500.00 ","1,672,168.94 ","67,331.06 ",12/02/16,12/02/18,4.09%,YES,4 ,13293,Delaware National Retail Summary
32,90,diff,8604,8604,match,diff/match,Homebuilder,,,,,MD,TCB,WOOD,DMV,"3,960,000.00 ","3,085,515.15 ","874,484.85 ",03/31/17,03/31/19,3.99%,YES,4 ,31716,Delaware National Retail Summary
32,83,diff,8607,8405,diff,diff/diff,Retail,,,,,MD,TCB,WOOD,DMV,"2,250,000.00 ","1,922,599.55 ","327,400.45 ",01/20/17,01/01/27,3.59%,YES,5 ,24115,Delaware National Retail Summary
32,71,diff,8200,8401,diff,diff/diff,Office,,,,,MD,TCB,WOOD,DMV,"1,000,000.00 ","224,668.58 ","775,331.42 ",10/07/96,12/15/17,3.99%,YES,W,13205,Delaware National Retail Summary
32,71,diff,8607,8401,diff,diff/diff,Office,,,,,MD,TCB,WOOD,DMV,"4,500,000.00 ","4,500,000.00 ",0.00 ,10/27/16,04/01/28,3.74%,YES,5 ,13205,Delaware National Retail Summary
32,72,diff,8604,8613,diff,diff/diff,Homebuilder,,,,,MD,TCB,WOOD,DMV,"2,500,000.00 ","573,044.50 ","1,926,955.50 ",12/21/07,12/31/17,3.74%,YES,6 ,5823,Delaware National Retail Summary
32,83,diff,8612,8612,match,diff/match,Retail,,,,,MD,TCB,WOOD,DMV,"425,000.00 ",0.00 ,"425,000.00 ",07/21/17,05/01/21,3.89%,YES,5 ,18962,Delaware National Retail Summary
32,83,diff,8612,8612,match,diff/match,Retail,,,,,MD,TCB,WOOD,DMV,"4,575,000.00 ","3,420,712.62 ","1,154,287.38 ",05/02/16,05/02/21,3.89%,YES,5 ,18962,Delaware National Retail Summary
32,83,diff,8608,8300,diff,diff/diff,Multifamily,,,,,MD,TCB,WOOD,DMV,"22,000,000.00 ","6,696,861.10 ","14,086,894.59 ",03/15/17,03/15/25,3.49%,YES,5 ,8008,Delaware National Retail Summary
31,71,diff,8401,8401,match,diff/match,Office,,,,,MD,TCB,WOOD,DMV,"500,000.00 ",0.00 ,"500,000.00 ",10/10/13,12/31/79,5.75%,YES,4 ,13087,Delaware National Retail Summary
31,71,diff,8403,8405,diff,diff/diff,Retail,,,,,MD,TCB,WOOD,DMV,"275,000.00 ",0.00 ,"275,000.00 ",10/07/11,12/31/79,5.75%,YES,5 ,5775,Delaware National Retail Summary
25,71,diff,8402,8402,match,diff/match,Hospitality,,,,,MD,TCB,WOOD,DMV,"15,000,000.00 ","11,882,139.67 ","3,117,860.33 ",07/25/16,09/01/26,3.69%,YES,4 ,13338,Delaware National Retail Summary
25,71,diff,8401,8401,match,diff/match,Office,,,,,MD,TCB,WOOD,DMV,"26,520,000.00 ","26,520,000.00 ",0.00 ,09/30/16,09/30/21,3.49%,YES,4 ,23663,Delaware National Retail Summary
25,71,diff,8422,8405,diff,diff/diff,Retail,,,,,MD,TCB,WOOD,DMV,"4,000,000.00 ","3,986,778.24 ",0.00 ,03/01/16,03/01/21,3.49%,YES,4 ,14739,Delaware National Retail Summary
25,71,diff,8404,8405,diff,diff/diff,Retail,,,,,MD,TCB,WOOD,DMV,"2,604,921.00 ","1,967,120.36 ",0.00 ,03/17/08,12/14/20,3.75%,YES,5 ,14314,Delaware National Retail Summary
25,71,diff,8415,8406,diff,diff/diff,Industrial,,,,,MD,TCB,WOOD,DMV,"1,500,000.00 ","832,537.24 ",0.00 ,11/12/97,12/14/20,3.75%,YES,5 ,14314,Delaware National Retail Summary
25,71,diff,8405,8405,match,diff/match,Retail,,,,,MD,TCB,WOOD,DMV,"1,650,000.00 ","1,269,544.11 ",0.00 ,01/24/12,12/14/20,3.75%,YES,5 ,,Delaware National Retail Summary
25,71,diff,8401,8401,match,diff/match,Office,,,,,MD,TCB,WOOD,DMV,"1,200,000.00 ","994,748.13 ",0.00 ,10/16/06,10/15/19,3.49%,YES,4 ,8008,Delaware National Retail Summary
25,71,diff,8300,8300,match,diff/match,Multifamily,,,,,MD,TCB,WOOD,DMV,"11,000,000.00 ","10,153,236.46 ",0.00 ,01/28/15,01/28/25,3.09%,YES,4 ,8008,Delaware National Retail Summary
25,71,diff,8401,8401,match,diff/match,Office,,,,,MD,TCB,WOOD,DMV,"800,000.00 ","615,364.46 ","184,587.66 ",02/27/15,02/27/25,3.59%,YES,5 ,,Delaware National Retail Summary
25,90,diff,8604,8604,match,diff/match,Homebuilder,,,,,MD,TCB,WOOD,DMV,"1,425,000.00 ","603,760.03 ",0.00 ,11/21/03,12/31/17,3.74%,YES,6 ,5823,Delaware National Retail Summary
25,90,diff,8604,8604,match,diff/match,Homebuilder,,,,,MD,TCB,WOOD,DMV,"3,038,918.00 ","1,438,414.60 ","1,600,503.40 ",12/28/06,12/31/17,3.74%,YES,6 ,5823,Delaware National Retail Summary
25,90,diff,8600,8604,diff,diff/diff,Homebuilder,,,,,MD,TCB,WOOD,DMV,"2,415,000.00 ","1,821,876.42 ","593,123.58 ",04/13/17,04/13/19,3.74%,no,W,13323,Delaware National Retail Summary
25,71,diff,8401,8401,match,diff/match,Office,,,,,MD,TCB,WOOD,DMV,"2,912,000.00 ","1,585,017.00 ","1,326,983.00 ",06/09/17,06/09/22,3.75%,YES,5 ,16489,Delaware National Retail Summary
25,71,diff,8401,8401,match,diff/match,Office,,,,,MD,TCB,WOOD,DMV,"250,000.00 ","250,000.00 ",0.00 ,05/12/17,05/12/20,3.99%,YES,4 ,4805,Delaware National Retail Summary
25,71,diff,8401,8405,diff,diff/diff,Retail,,,,,MD,TCB,WOOD,DMV,"1,500,000.00 ","571,924.94 ",0.00 ,12/01/09,12/01/19,4.01%,no,5 ,5851,Delaware National Retail Summary
23,84,diff,8402,8402,match,diff/match,Hospitality,,,,,MD,TCB,WOOD,DMV,"1,000,000.00 ","571,130.00 ","428,870.00 ",02/15/17,12/31/79,3.76%,YES,4 ,13338,Delaware National Retail Summary
23,71,diff,8422,8405,diff,diff/diff,Retail,,,,,MD,TCB,WOOD,DMV,"7,000,000.00 ","6,922,279.46 ",0.00 ,03/04/16,05/12/22,4.24%,YES,5 ,14739,Delaware National Retail Summary
